username,game_count,elo
sanledesma,5,2005.0
CassiusCannibal,5,906.0
ChessTourist46,5,2298.0
Pistol14,5,2084.0
us8,5,1984.8
imparator-penguen,5,1854.0
michu99v2,5,2102.6
veneteanuc,5,2134.0
Cassio1234,5,1040.0
ArtemShelaev,5,1997.6
lEbUgLe,5,2026.6
GirafeVerte,5,2241.0
Ad0lfo,5,1287.0
pancasero7,5,1836.0
KomeilHosseini,5,1328.0
Mak90,5,2292.0
mwschmidt75,5,1335.0
HenkStenk,5,1392.0
MSK101,5,2572.0
Garoy,5,2834.0
robertjenrick,5,2056.0
Myxolov,5,1584.0
Tinkerpea,5,1550.0
jmtorrijos,5,959.0
Leeuw7,5,1280.0
Keksal_baba75,5,2463.0
Leviathan64,5,2633.0
WildTricks,5,2629.0
totoff,5,2319.0
Makelaars,5,1616.0
Ricardotgo,5,1762.0
Guy_Guyson,5,1433.0
chessman102,5,2281.0
MjGm2500,5,1900.0
Nathan_0,5,1521.0
MillerDominguez,5,2298.0
Doktor_Manhattan,5,2542.0
Androfestokl,5,1367.0
fleck_yuli,5,1509.0
toretto30,5,2528.0
ljuks,5,2418.0
putra-surya,5,1722.0
perekop33,5,1868.0
Polar58,5,1758.0
ddbell,5,1383.0
blueAden,5,2059.0
HaniAlbitar,5,2262.0
tinkers21,5,858.0
DrMorle,5,1030.0
RajeshPaul,5,748.0
MaxwellsDeamon,5,1190.0
HooCee,5,2409.0
Andrew_Cc,5,1987.0
zolotchenko_sergey,5,2022.0
CHS_Chess_Club,5,1506.0
superTANYA,5,1276.6
andysain,5,1571.0
automaticblues,5,1348.0
parveznipu,5,1882.4
jappelp,5,1056.0
Pino_2020,5,1677.0
Rahul722,5,2122.0
ritzeri,5,1823.0
virginiano23,5,1987.0
samwise252,5,1378.0
Virgil5,5,1607.0
Dimitriskranias,5,2090.0
Alex_lucky,5,2552.0
rrrrr55snel,5,1711.0
JZ62,5,1668.0
dewaranch,5,1852.0
wanyaland,5,2481.0
futtersnacks,5,1969.0
sh_gr,5,2445.0
Katinbakkie,5,2455.0
zsolti_83,5,2560.4
kidchesscoachjustinm,5,2166.0
rlg3166,5,1494.0
legatusPrimus,5,1464.0
acauanda,5,924.6
taka_tuka_official,5,1776.0
Miguelss,5,2528.0
NewKnight-007,5,1448.0
shin-777,5,1771.0
hernan_dudu01,5,2111.0
afterstudy,5,1990.0
Jamalben,5,1681.0
chompiras321,5,2429.2
Knakkert,5,950.0
jawio,5,1304.0
Nevatos435,5,1719.0
satyam_swapnil,5,2037.8
Lexus_Rx_300T,5,2651.0
azharimaster,5,1522.0
MaxxLange,5,1600.2
JohnG84,5,1609.0
JoGo82,5,1129.0
Lurut,5,1345.0
Neverness,5,2065.0
Jules_04,5,2339.0
Uche1982,5,1442.0
Roblicki,5,1077.0
DianaMirza,5,1924.0
Tsirkumfleks,5,2354.0
sjjhreal,5,1072.0
Strange65,5,2170.0
Wolfpack1051,5,1809.0
Jobito,5,2150.0
Solpro182,5,1649.0
Chess_Ark,5,2791.0
juan_s1,5,1818.0
Andrey_Klymchuk,5,2686.6
Maxitnr,5,1031.0
Mimo-chess,5,1982.0
goltsev2000,5,2559.0
lequentrec,5,1665.0
Artme_Zel,5,1530.0
HaWKeYe_Chess,5,1129.0
Carlos_de_Adrogue,5,2016.8
Chesster_2034,5,2108.0
Darr3l_1900,5,1836.0
ahmed-albana-100,5,1989.0
andrii983,5,1014.0
teguh1002,5,935.0
Enmac404,5,1547.0
CedChess79,5,955.0
Belldozer,5,1826.0
subasankarv,5,1510.4
Latvian1968,5,1778.0
mucho_cuidado,5,2083.0
Abanoub2nd,5,1494.0
NaughtiestUKCivilian,5,2209.0
sussasun,5,2143.0
ALBRje,5,1967.0
Poukabutch,5,1167.0
amintabas,5,942.0
ifk00000,5,1664.0
Marderonez,5,1511.0
plawn,5,1448.0
Raimund-V,5,1859.0
Farkouss,5,2040.0
swimmer2011,5,1486.0
f_luccio,5,1318.0
harry_triant,5,1462.0
MarklarMarklar,5,2268.0
OlegNazarovv,5,1992.0
Bayernbaze_1900,5,1564.0
Jasperno,5,904.0
dfgl,5,1714.0
Latvian,5,2058.0
first_step_nm,5,2302.0
NoobQSM,5,1738.0
EPHS-Chennakesavula1,5,1575.0
NicolasUrien,5,1805.0
deagonx,5,1861.0
Elhawary5,5,1519.0
zimorodokrrr,5,1468.0
Dreamer59be8,5,2006.0
jsf_milene,5,1973.0
AprilN,5,1363.0
alegoll,5,1615.0
zyrr,5,1596.0
Newesteban,5,1848.0
DayandKnight1,5,2372.0
Obese_reece,5,2149.0
Anandnokia,5,1929.0
sa666ka,5,1581.0
geraneo369,5,1282.0
zanich02,5,1831.2
AlexVasyl,5,1816.0
t6274,5,2377.0
freud-el-desastroso,5,1180.0
zzkula,5,2095.0
Paff_Morris_Twitch,5,2401.0
RoyalFork_95,5,2145.0
Zoubba,5,1646.0
Panzerzug,5,2052.0
slava50,5,2468.0
mrn122,5,2001.0
hassan2357,5,1599.0
PEDREROL,5,1165.0
Onlytrance_4,5,1651.0
Conkere,5,1203.0
deusblack,5,2146.0
clasicreturns,5,2418.0
Axd10x,5,1389.0
kubanychbek_ibraimov,5,1866.0
Johan153,5,2027.0
Macabrs,5,1969.0
lefou54,5,1387.0
AnonymousHunter,5,2307.0
perplejo,5,1942.0
binomi52,5,1476.0
signumq,5,1087.0
Chess_mate001,5,1962.0
Bankoletti,5,1643.0
feresco,5,2234.0
ralfjoseflieb,5,1637.0
Rav1kSal3m,5,1830.0
Aminmolaei,5,2650.0
Steinbron,5,2015.0
eliamaniou,5,1306.0
Hamdy_7,5,1614.0
Erdrakete,5,962.0
LambosChess,5,1813.0
No_signs_of_V,5,2597.0
johnny67,5,1918.0
towermetals,5,1870.0
Aleks19101972,5,1463.0
iloren,5,1366.0
tititoddetjojo,5,1306.0
MarioUraba,5,2184.0
Akh98,5,1999.0
Outsourcer,5,2309.0
Dombi61,5,2382.0
mrinalkantimistry,5,1561.0
BORSIGUEMICHAELC,5,1868.0
RedRakus,5,1785.0
vladimirrvassis,5,1613.0
blist63,5,1469.0
MNickolas,5,1087.0
advait_ajit,5,1312.0
OllMersin,5,1852.0
easy-money-sniper,5,1751.0
Fmfabricioflores,5,2137.0
Captaincodd,5,1580.0
Dougnuts,5,1100.0
coolpeopleplaychess,5,1122.0
wayfinder34,5,1633.0
rtfiction,5,1599.0
LennonFig,5,1643.0
AlixM,5,2065.0
andreu-rimbaud,5,2203.0
viejotortuga,5,2780.0
masteralhan,5,2078.0
desperado64,5,2575.0
sgrnt,5,1466.0
Champagniger,5,1152.0
Mike_s7,5,1608.0
smallrocks,5,1142.0
QuidAgis,5,1947.0
TommyGunnnn,5,2050.6
BIG_Pirate,5,2516.0
dkjoshi4u,5,1367.0
AsboZapruder,5,2006.0
Gmvinothkumar96,5,1282.0
mastertime,5,2467.0
Gnitaheid,5,1004.0
AlainVeniceMontreuil,5,1651.0
Arvind_Sh,5,1058.0
Akrame3e4,5,2149.0
Jawiba,5,1145.0
nkgharaibeh,5,1242.0
MizanPiqul,5,1980.0
sngarrid,5,1595.8
Kvelermatt,5,2293.0
pemikan,5,1781.0
korolchessclub,5,2151.0
kanahia,5,1558.0
Gektsis,5,1183.0
olivier66,5,1515.0
lost-21,5,1641.0
Powerfresh,5,1841.0
raizam,5,1728.0
Lollover,5,1597.0
sl_dev_sl_urandom,5,1580.0
ciuccio2000,5,1419.0
Duque63,5,1869.0
leoaba,5,2009.8
SergiusMion,5,951.0
dbjd,5,2111.0
a_roz,5,1735.0
stendhalwiese,5,2001.0
Mat-a-mat,5,1378.0
PatxiJulen,5,1317.0
Mr_Miralem,5,1738.0
Olosho,5,1998.0
juma4sho,5,1912.0
nietakszybko,5,1378.0
orang-outan,5,1570.0
m84d4,5,1467.0
danardepe,5,2082.0
cj2203,5,2031.0
Rcyx,5,2312.0
IAMDUMFORREAL,5,1433.0
Nardlyy,5,1458.0
hwiggles,5,1718.0
Botchwinnik,5,1856.0
oooleg,5,2292.0
fathy_abdelbaset,5,1469.0
stolencandy13,5,2523.0
Dobrovin,5,1862.0
oylesinesatranc,5,1598.0
tahattr,5,1664.0
KarpvoSerena,5,1790.0
BLITZ16,5,2478.0
Chaos_Magic,5,2476.0
Chalawan,5,2708.0
shata197,5,2348.0
stan777,5,1842.0
forensistrepitu,5,2341.0
rdm89,5,2607.0
Quts,5,1618.2
Pelejador20,5,1843.0
Bigweld,5,1847.0
Ali560,5,1576.0
Calil3,5,1459.4
strange65,5,2198.8
dandyel,5,1016.0
KonstantinHar,5,1800.0
Din-don-dan,5,2335.0
marcuschiuph,5,1832.0
raman357,5,1567.0
Banned_Lot,5,1988.0
Anda420,5,1950.0
liseiris,5,1061.0
shadowsuchess,5,1791.0
Ninodemera,5,834.0
Roorx,5,1234.0
Fillion,5,1388.0
yellowgrey,5,1375.0
Naoufelkacem-1976,5,1859.0
LazyCat11,5,2490.0
caneca,5,1390.0
mostafa_salman1978,5,2128.0
dimarko,5,2140.0
amagno65,5,2110.0
r0llersc8r452373,5,2336.0
Endika79,5,2093.8
Oleg28ru,5,1944.0
Nikeslr,5,1150.0
smurf42,5,2650.0
EmirGamis,5,2303.0
tundra789,5,1599.0
deepinmyheart31,5,2034.0
FairPlay66,5,1570.0
Christos789,5,1383.0
Dima63-Syzran,5,1883.4
ilhomboyqurbonov,5,1144.0
Qwasz98xev,5,1198.0
salirbeber,5,2313.0
westerfilde36,5,1670.0
Neco93,5,2398.4
cizmelikedi82,5,2006.0
blunderplunderer,5,1756.0
juancho1703river,5,2069.0
itargend,5,1792.0
lederman,5,2472.0
Evenus,5,1485.0
xnkwq,5,1027.0
jhordyRobles_unsch,5,2234.0
Safari_Aspari,5,2384.6
Matin_Zol1385,5,1923.0
IlyaSLG,5,1493.0
HIMMI-2000,5,1401.0
BobbyHanma,5,2550.0
rajahkazi,5,1935.0
b_elyay,5,2211.0
MrPoppywenks,5,640.0
anitrowc,5,1236.0
Darknyt84,5,1220.0
Aleck_S69,5,1716.0
kastleSC,5,2150.2
Inof42,5,1900.0
Leesuu,5,1565.0
heropsixopat75,5,2095.0
agonystyx,5,1395.0
GordoOlmedo,5,2239.0
HowardXue,5,3006.0
HarshRaj_2003,5,1290.0
mazurB,5,1618.0
Exilschwabe,5,2274.8
Raikkles,5,974.0
sharasi65,5,1507.0
Irishelly,5,1553.0
keep_tri_ing,5,1642.0
skakuret,5,1632.0
Aleksei1972,5,1676.0
Spacecow_9,5,1926.0
nmanich,5,1592.0
Sergey1753,5,1702.0
tolyan-2201,5,1393.0
alphansos,5,800.0
anrulo,5,1746.0
Mecki2411,5,1400.0
salineiras,5,1532.0
ElijahRiggs,5,1885.0
volodos999,5,2405.0
sergeyanisimov2012,5,2102.0
elothiras,5,2354.0
KhabirKhan,5,1636.0
Yoanmatarey,5,2428.0
amstix,5,1722.0
CptCaz,5,2084.0
jangelak,5,1422.0
nocheinetaktik,5,2424.0
Nicolas19741001,5,1047.0
Rattatui,5,1431.0
Vadym66,5,1853.0
cristianogsouza,5,2063.0
chessbuds1810,5,2605.0
Michaelaxy,5,603.0
Nicklakki,5,1569.0
Rpm12390,5,1837.0
MikeFabietti,5,1318.0
Melmenshawy,5,1619.0
blawchess,5,1506.0
alfredor76,5,1932.0
YaYestGrut,5,2482.0
TomaQueToma,5,1713.0
nazymko_patronus,5,1127.0
thrillhouse742,5,1799.0
MELS_Dias,5,1200.0
pipoetmolo45,5,1876.0
KINGCHESS1_1,5,1873.0
vat,5,2001.0
AlainBruxelles,5,2338.0
khaberz,5,937.0
aryssonc,5,1227.0
bogus2013,5,1476.0
Ajerifoz,5,2121.0
Perdomov,5,2296.0
Butcher_Of_Truth,5,2334.0
valik50,5,2004.0
theoriginalusername,5,1770.0
jmwallner,5,2157.0
Barlow1971,5,1401.0
Elshadisaev,5,1503.0
NikolaGry,5,2644.0
Monsieur_Lizard,5,1816.0
diomer,5,1344.0
Estebanrm94,5,2298.0
jeanmichel0,5,1586.0
Oleg_Perfilov,5,2406.0
debunked101,5,1811.0
sechsund40,5,1880.0
chessflash88,5,2601.0
DennyFeoMF,5,2377.0
Almnjar11,5,1024.0
PrezesTopg,5,1509.0
zagaresto,5,1522.0
MiUnosh,5,1690.0
Dave-Memphis,5,1713.0
Melina14194,5,2109.0
Chess_Cherkes,5,2241.0
Pawn-demonium,5,1891.0
AWoeller,5,1283.0
Kennal3,5,1369.0
torre-64,5,2365.0
cane4,5,2002.0
wwwbodiesreadingcom,5,1952.0
tigra522,5,2560.0
Ghotu,5,2175.0
MichalPawlak,5,2102.0
kamblefy,5,2514.0
Freezenwill,5,1240.0
force342,5,1857.0
good_knight_kisses,5,2384.0
Pankaj_121289,5,1867.0
allayar4,5,1924.0
Badr_1553,5,1464.0
practice014,5,1713.0
Gulideev_55555,5,1921.0
LotteW,5,1603.0
surelee,5,1419.0
Argaluno,5,2522.0
showmaster33,5,2430.0
sirprimal11,5,2022.0
flowieden,5,1584.8
MightyMouseRu,5,1450.0
salah56586,5,1163.0
Pomegranate_Hearts,5,2417.0
Chad-Enjoy,5,1944.0
erkin-57,5,1384.0
hatem_hassan_saad,5,1696.0
hesham13579,5,2192.0
elhlwagy80,5,2431.0
jerem1287,5,1857.0
self_service,5,2537.0
LambertLambert,5,2007.0
hectorluis2019,5,2481.0
ResminiCizdim,5,2310.0
abbhagwatgm,5,1011.0
petrovich_gm,5,2719.0
ElPerforador00,5,1648.0
Dimian2,5,2189.0
MSN-18,5,1123.0
joseavalero,5,791.0
Migueljerezano,5,1280.0
slayerized,5,1833.0
satranc120,5,1135.4
bestclassever,5,2036.0
Nerazumov,5,2142.4
DEUSVULT0812,5,1659.0
coventry,5,2442.0
Dokeer,5,1793.0
iSasha,5,1466.0
wildcat98,5,1596.0
AGoichot2,5,1348.0
Ramses_2,5,1385.0
JanToma,5,1198.0
georg-stamoulakis,5,1873.0
riabovaleksander,5,1990.0
zhumaly,5,1802.0
Dennyparmahan,5,2359.0
Arshinov,5,2016.6
moonusagi,5,1188.0
Masonaloka2k24,5,1696.0
keshavkaurav,5,2299.0
nugglet,5,1686.0
Kaninen1000,5,1071.0
MateusAlves,5,1466.0
percipian,5,943.0
HeathenHeart,5,1399.0
El_Sudaca,5,2351.0
strizibuba,5,2564.0
FelixFahle,5,1298.0
Ersahin,5,2432.0
seb2000,5,1528.0
u003f,5,2266.0
Krass15,5,1486.0
m72730315,5,2534.6
vladromanlena,5,1151.0
Coffeedude2457,5,1096.0
Orlando_Gibbons,5,2326.0
u2659,5,1685.0
Isramend,5,1604.4
Gorongosa,5,2301.0
Hastings1895,5,1782.0
KnightWar3,5,1734.0
makasmakas,5,1371.0
treningowekonto,5,2369.0
hugokapet,5,1504.0
jmanette411,5,954.0
AprilRG,5,1500.2
zegroid,5,1907.0
novica18,5,1993.0
paul9740,5,1647.2
xmars,5,2136.0
NaderaIM,5,2362.0
kareem121312,5,960.0
Mihaita26,5,2241.0
apavorado,5,1848.0
born1942,5,1919.0
Lisavetachess,5,1622.0
znahar1,5,1277.0
SashaLemish,5,2297.0
Loliki69,5,2104.0
ahmdd55,5,1786.0
LuisBustos09,5,2153.0
hieuminh123,5,1892.0
CagnusMarlsenBakri,5,2020.0
Jacmml200,5,1731.0
MULTILIB,5,1660.0
valdenicio2022,5,2129.0
rodvandur,5,1322.0
Goshter,5,1254.0
saltonsea,5,1448.0
MarkosianDavid,5,2590.0
Harry_Winston,5,1296.0
forDOvermind,5,1821.8
asturdani,5,1238.0
paradokcs,5,1208.0
orel_chess13,5,2260.0
JOSEOSMIR,5,1190.0
M0hsen_Ahmadi,5,1754.0
cherezov,5,1527.0
jurismae,5,1934.0
mp0p0v1c,5,1986.0
silent-control,5,1678.0
FrGut,5,1528.0
afanoffun,5,2720.0
zagortenay,5,2367.0
MuslimPotia,5,750.0
maradona007,5,1909.0
KyleWowry,5,1716.0
Verdance,5,2288.4
chessjan59,5,1545.0
JROV-2021,5,1715.0
Phlegmatiker,5,2459.0
CAPEFCC,5,1362.0
dia2,5,1330.0
evmoko,5,1643.0
taliskman47,5,1169.0
Landei,5,1967.0
A20b,5,2432.0
lampiopasa,5,2199.0
refresher,5,2459.0
Alanwatt2001,5,785.2
fiodor99,5,1357.0
Mr_Kuryakin,5,1992.0
yepeilin,5,2382.0
Alanas,5,2313.0
JuicyChess72,5,1543.0
llama_7b,5,1906.0
fuxx_de,5,2013.0
kensai2012,5,1736.0
dr_xStranger,5,2720.0
Jaimtap,5,2428.0
will_23,5,1832.0
hamery93,5,2073.0
cormac_morris,5,1782.0
farshidheydari,5,1785.0
Mahonii,5,1597.0
pavelpavel,5,1816.0
sheffff,5,2495.0
markus161,5,1654.0
mardimaster,5,1122.0
Enri66,5,943.0
zzqsaterr,5,1963.0
hero_of_Toplica,5,1944.6
strangedu,5,1521.0
SavvaVetokhin2009,5,2680.0
Elo-Killer,5,2127.0
nldphlz_23,5,2300.0
great_nezhmetdinov2,5,2448.0
boriskart,5,1938.0
Schischatabak,5,2326.0
pippo_pelo,5,1716.0
Mayela2023,5,2381.0
MrBlunderhill,5,1844.0
ldoggydog,5,1652.0
vertel,5,2050.0
GecseLajos,5,1727.4
bzz86,5,1055.0
MereseBerserkNhi,5,2554.0
simprisa,5,1379.0
SchachBeimEssen,5,1849.0
chessbuddymaker,5,2128.0
wb4711,5,1910.0
AsinoVolantee,5,2055.0
roommmaaaannnn,5,1648.0
N1t0boi,5,1719.0
Cangrejo7,5,1146.0
crocoND,5,1357.0
colingdc,5,1868.0
fmchael1331,5,1929.0
Schachzabel,5,1779.0
DavidCecxladze,5,2087.0
Jurbit,5,1567.0
treibhaus,5,1631.0
T7N,5,1683.0
Neonila2022,5,1737.2
AVD2001,5,1697.0
viennadragon,5,2538.0
MJTHEGOAT,5,2547.0
RandomOracle,5,2423.0
Entrenador3talentos,5,2139.0
clarityscape,5,1668.0
Evgeny_K13,5,1835.0
ChrisMeyer,5,1419.0
Isartal,5,2083.0
tactinhos2900,5,2568.0
BXXL,5,2082.0
jos_peh,5,1744.0
antystas,5,1938.0
el-duro32,5,2419.0
FPeregrinus,5,1704.4
tefatefapop,5,2193.0
Bakurules,5,2346.0
PumPkiiN,5,1412.0
b14a84a96a,5,2061.0
RedWhite_SM,5,2472.0
susiedent,5,2132.0
ttxprt,5,2335.0
C8-Cristian12,5,2021.0
dragosdum,5,2163.0
Mountonion,5,1625.0
tofik56,5,1998.0
debamf,5,1534.0
PetiteTadpole,5,1902.0
AlanHandsome,5,1366.0
eunoeo,5,1816.0
L_o_s_s,5,1789.0
keneorjia,5,1929.0
Windent14,5,1566.0
a136002,5,1901.0
Gurgen1958,5,2092.0
epiphanedemoiranz,5,1707.0
dg010180,5,947.0
Ighor1,5,1772.0
Lott30,5,2047.0
dani_carlsen,5,1834.0
ppeg34,5,1100.8
Lordpourij,5,2306.0
Leo_eiichi,5,1115.0
moben1951,5,1257.0
AlimunS,5,1726.0
valmar1,5,1724.0
azorsito,5,1436.0
Garnik95,5,2500.0
silentkiwi,5,1763.0
Room37Warrior,5,2268.0
zelenika1965,5,2356.0
bbl64,5,2176.0
HolyMolly,5,1509.0
ali1349188,5,1626.0
presnelberg,5,2046.0
Nileblue55,5,1507.0
muhmmed-ashmawy,5,1719.0
car-qop,5,1014.0
Abbalbissk,5,2458.0
wateenellende,5,2768.0
nmbayat52,5,2057.0
Rakitha_Amayuru_Guna,5,1883.0
Baby_FishMouth,5,1095.4
newt1969,5,1851.0
Madduwattas,5,1613.0
ceder7,5,1921.0
TheBigPhoenix,5,2412.0
LeonardVictor,5,2039.0
pearchvienciel,5,1005.0
tobiair,5,1052.0
Doubleb17,5,2490.0
raulov51,5,2268.0
hyperreal,5,2617.0
lucilferkuroro,5,1988.0
mwadsworth,5,2535.0
natik1069,5,1812.0
Jagdishkumar1,5,1963.2
Remiglo93,5,1304.0
OLEG333666,5,1906.0
patrick13131,5,1150.0
davekoenig,5,2345.0
Kero_hesham,5,2128.0
RustyMShackleford,5,1745.0
ramiz-dema,5,2053.0
Ecuador_Carloz,5,1373.0
dkane47,5,910.0
Aaryan98,5,2458.0
Mattheking,5,1417.0
Petros555,5,1450.0
boysieboys4169,5,1697.0
meydo,5,1955.0
babbik,5,1795.0
Cincinnati1961,5,1949.0
CatoLello,5,1209.0
dkb12085,5,2290.0
Alexander_A_Chernov,5,2311.0
Bon_Wentura,5,1936.0
Soledadense,5,2371.0
scornet,5,1531.0
akra16,5,1160.0
azzmar,5,2019.0
Francesco036,5,1853.4
Belousov1996,5,2327.8
ZagSpb,5,1657.0
olmosa,5,2225.0
elsas,5,2429.0
Loigerot,5,1651.0
Ales00,5,1432.0
whichful,5,1504.2
Kerryxyn,5,2751.0
Bellafiga,5,1589.0
Faustino_57junior,5,1367.0
MK2700,5,1625.0
domp_papi,5,1792.0
wiaschd,5,1635.0
JohnathanConstantine,5,2361.0
cephalopod962,5,999.0
Saltaev,5,2507.0
Quaritch79,5,2411.6
Carnifex73,5,2552.0
pole51,5,1620.0
habilmente,5,2203.0
ilyana66,5,2378.0
Mhdabpr,5,1079.0
lasker201910,5,1837.2
yenercelik,5,1587.0
doc-holliday,5,1744.4
YouAreTheBest23,5,2161.0
tarmoro,5,1019.0
oskar_n,5,1749.0
ArjunJijju,5,1619.0
Phillip_Shabelnikov,5,2134.0
MarciMarc47,5,1846.0
lukusch112,5,1387.0
garichtidze123,5,1661.0
Rain_Noise,5,2409.0
Alexander_Lipin,5,1911.0
Oktavian45,5,1380.0
jjohanj,5,1638.0
iuiufaith,5,2031.0
sonson28291,5,2341.2
mrh10,5,1887.0
seniyor,5,1998.0
wargwn,5,1421.0
Walhai_50,5,1487.0
David6750,5,1524.0
CoroNestorA,5,1654.0
PannickYelletier,5,1701.2
wjumaa,5,1873.0
m1338,5,1328.0
Nabukas,5,1831.0
AlexVerzhansky,5,2436.0
F_l_o_g_e,5,1277.0
Ahmedsalah525,5,1665.0
lllIIIllllIIIIllIIlI,5,2205.0
Only_Sicil_Najdorf,5,2141.8
djaaaber,5,1456.0
reyj,5,1962.0
Okval,5,1630.0
vladh0007,5,1833.0
Ljenkins0331,5,1747.0
sarasara62,5,808.0
asllanbaba,5,1224.0
Christophemathieu49,5,940.0
turnip_soup,5,1629.0
orkosr,5,1344.0
chokore,5,1498.0
Gregor03,5,2120.0
BLACKDRAGONSAVER,5,1319.0
ryrh,5,1993.0
Alex2325,5,2220.4
Tc111,5,1285.0
Rahul_0707,5,1708.0
Amrullahm,5,2207.0
Peachiness,5,1086.0
MartinLorenzini,5,2706.2
marik1995,5,1963.0
IljinG,5,2409.0
maz34,5,1874.0
BitzerLake,5,2352.0
thearcticcold,5,2491.6
seaseal,5,1611.0
dpo18,5,1677.0
Jooan,5,1444.0
mark_gelfgat,5,1746.0
carakura,5,1752.0
Clariter,5,1164.2
slam404,5,1019.6
eurei,5,1806.0
kflan2phx,5,1352.0
MilitaryGarden,5,1710.0
skoromat,5,1876.0
johndoe695,5,2456.0
Uvg37,5,1136.0
ArmMorphy41,5,2022.4
Hopwaverly92,5,1714.0
Babay81,5,2217.0
seraphiel7,5,841.0
Fighter89,5,2553.0
German308,5,2572.0
BoTo17,5,1687.2
serluos95,5,1415.0
morosofia,5,1937.0
Ferdiz,5,2112.0
jacobomelendez,5,2294.0
Rijana08,5,2265.6
Moppes,5,2389.0
Nouamanemak,5,1603.0
Magister4321,5,1769.0
eoscf,5,1693.0
Neoromantik,5,2394.0
joggerno,5,1365.0
MANNY_PACMAN2211,5,1932.0
Rt4000ALVIN,5,2136.0
imfrei,5,1396.0
Knasti_TimoRothermel,5,2838.0
thata1970,5,1262.0
Fidemastori,5,1960.0
xelus,5,1567.0
cbet0,5,1336.0
carloseduar100,5,2202.0
crazyTomlin,5,2521.0
gammadrill,5,2492.0
Orange_shoes,5,2352.0
crylaughemoji,5,1524.0
Nimrod66,5,2524.0
jcp83,5,1418.0
Jamesban,5,2317.0
yeshi_sho,5,1950.0
Gunter74,5,1983.0
Draco75,5,1712.6
valera12021961,5,1645.0
coelho_esperto,5,1903.0
Krabbe,5,2409.0
JBuevia,5,1300.0
pacohaas,5,1153.0
lbeaud,5,1452.6
Continental_77,5,2522.0
Luisa_chess,5,1104.0
Bordereau,5,814.0
Garisded,5,1553.0
Fisherandominator,5,1505.0
BBSergi,5,1270.0
MyShuno,5,976.0
raggas,5,2294.0
macalmisu,5,2271.0
azzcark,5,1712.0
irhead747,5,2333.0
simakoff,5,2112.0
milanchezza,5,1809.0
Carleilsond,5,1302.0
Alikueth,5,1724.0
BeWaterBL2,5,1934.0
spacemaaaann,5,1310.0
jameson213,5,1079.0
locobreath,5,2503.0
MrThilon,5,1812.0
rromalik,5,1239.0
gustavocesarpelli,5,1212.0
hypevid,5,1777.0
Gambit75,5,2056.0
Lamiales,5,1667.0
dedyka,5,2508.0
bandido109,5,1652.0
Mrribby,5,1707.0
thaboelias1,5,2198.0
Aggelos2003,5,1981.0
AmirGueddaoui,5,1696.0
AM-07,5,1111.0
nedi74,5,1858.0
deadairspace,5,1857.0
kalisi1,5,2343.0
pvciento,5,1356.0
purepecha1,5,2304.0
MA_tayyar,5,2027.0
Markfp,5,1792.0
icuken23,4,1490.0
NinoMaes,4,1036.0
Aleks-lexa,4,2132.0
guy3540,4,1786.0
Entharex,4,1850.0
phaedrus317,4,1167.0
JibriI,4,1418.0
AUK78,4,1341.0
KBSmoove,4,1108.0
apaperbag,4,1778.0
rauf33,4,1546.0
Olebebo1,4,1333.0
princessnotqueen,4,1519.0
ayanakunju2014,4,1839.0
abking1971,4,2558.0
JBourne2025,4,1284.0
Dariodalaste,4,1108.0
Fabe69,4,1884.0
z_vasiliy,4,1473.0
Dimitriy1975,4,2500.0
uncledynamite,4,959.0
m_orenburgova,4,1110.0
yaf2011,4,1749.0
fakefreedom,4,2271.0
cihtogredasurc,4,1975.0
Fang3416,4,2296.0
komokxk,4,1835.0
chop5,4,1784.0
H700omar,4,1368.0
Rodigga,4,1561.0
bessaux,4,1078.0
beersnpies,4,1560.5
mirxuzb,4,1879.0
grl77,4,2371.75
darkolive,4,1976.0
KUBLAJ,4,1888.0
Guilin,4,1287.0
znrai,4,1776.0
casparof00,4,1348.0
Albert_93,4,1408.0
rtochip,4,1663.0
NoBrainAndLess,4,1384.75
Blundert,4,1782.0
Sameer_A,4,1935.0
Halfdan_Svarte,4,2316.0
CVA728,4,1454.0
rabbie231,4,959.75
vwemby,4,2532.0
skkhans,4,2153.0
Lubiteli,4,2200.0
mayorov777,4,2059.0
waisqarni,4,2044.0
Bifi1993,4,1536.75
chinorios_1998,4,2190.0
negrokane,4,1709.75
Mihail_123,4,1994.0
BurritoGod,4,1718.0
GSuberlak,4,1384.0
ori_1996,4,2601.0
AngelitoRT,4,2828.0
Louarch,4,1224.0
Peter_Sparrows,4,1140.0
hendrawawan,4,1808.0
Snatch1937,4,1943.0
balous,4,1909.0
McGoon,4,1378.0
maharithick,4,829.0
Mehmet91,4,2074.0
Bennerbeatbox,4,2297.0
stander--j,4,1576.0
Al_Shima,4,2542.0
Flufy_alpaca,4,919.0
hkfast,4,2052.0
Elrexzy,4,1928.0
nezihdarcin,4,1322.0
Alkwinees,4,2426.0
Leser33,4,1395.0
RomanovGleb140410,4,1420.0
forkless1,4,2074.0
brawlstar92,4,2476.0
Dispecher,4,2631.0
dimaclopin,4,1823.0
taske956,4,2093.0
Dragontwin,4,2148.0
Natan_thiago,4,883.0
Pickerto,4,1334.0
sprendediser_the_3rd,4,2279.0
mfabia,4,1523.5
Daniel_SanC,4,1956.0
pbasta,4,2358.0
zhonin_alik,4,1957.0
dunikl,4,1883.0
Einar70,4,1424.0
mruni,4,1931.75
